trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
302,1,NaN,0.371457300032489,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
303,1,NaN,0.234187100024428,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
304,1,NaN,0.385041800036561,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
305,1,NaN,0.363325999991503,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
306,1,NaN,0.207543099997565,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
307,0,NaN,0.256619399995543,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
308,1,NaN,0.192033200000878,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
309,0,NaN,0.237091200018767,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
310,1,NaN,0.376905700017232,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
311,1,NaN,0.000295099976938218,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
312,0,NaN,0.269965599989519,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
313,0,NaN,0.300746800028719,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
314,0,NaN,0.345077299978584,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
315,1,NaN,0.118916700012051,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
316,0,NaN,0.547585399996024,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
317,0,NaN,0.395275700022466,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
318,1,NaN,0.585502600006294,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
319,1,NaN,0.150211100000888,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
320,1,NaN,0.32732570002554,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
321,0,NaN,0.506377000012435,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
322,0,NaN,0.459666000038851,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
323,1,NaN,0.479742499999702,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
324,1,NaN,0.832961300038733,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
325,0,NaN,0.41437600000063,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
326,1,NaN,0.247336699976586,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
327,1,NaN,0.353876499983016,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
328,1,NaN,0.041999900015071,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
329,0,NaN,0.262173500028439,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
330,1,NaN,0.528080500022043,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
331,1,NaN,0.340134800004307,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
332,0,NaN,0.418694699998014,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
333,1,NaN,0.239080099971034,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
334,0,NaN,1.02464540000074,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
335,0,NaN,0.321902900002897,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
336,0,NaN,0.507730900018942,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
337,0,NaN,0.289131800003815,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
338,0,NaN,0.570535599952564,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
339,1,NaN,0.790391099988483,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
340,0,NaN,0.279858800000511,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
341,0,NaN,1.54725800000597,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
342,0,NaN,0.708413099986501,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
343,1,NaN,0.380153100006282,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
344,0,NaN,0.969043399963994,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
345,0,NaN,0.489824400050566,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
346,1,NaN,0.304983299982268,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
347,0,NaN,0.474424599960912,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
348,0,NaN,0.391359600005671,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
349,1,NaN,0.483436300011817,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
350,0,NaN,0.214971599983983,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
351,0,NaN,0.483268300013151,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
352,0,NaN,0.435789300012402,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
353,0,NaN,0.0338316999841481,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
354,1,NaN,0.297172399994452,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
355,0,NaN,0.535747300018556,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
356,0,NaN,0.296707300003618,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
357,0,NaN,0.739867399970535,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
358,0,NaN,0.32879389997106,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
359,1,NaN,0.0389602999784984,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
360,0,NaN,0.34795770002529,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
361,0,NaN,0.494416200031992,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
362,0,NaN,0.267941900005098,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
363,1,NaN,0.88604369998211,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
364,1,NaN,0.262350899982266,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
365,1,NaN,0.279822600015905,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
366,0,NaN,0.193487300013658,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
367,1,NaN,0.243792799999937,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
368,1,NaN,0.287583900033496,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
369,1,NaN,0.0833275999757461,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
370,1,NaN,0.349599899956957,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
371,0,NaN,0.260718000004999,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
372,0,NaN,0.400065599998925,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
373,0,NaN,0.362566099967808,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
374,1,NaN,0.289525899977889,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
375,0,NaN,0.294913000019733,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
376,1,NaN,0.270594000001438,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
377,0,NaN,0.255121700000018,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
378,1,NaN,0.351517000002787,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
379,0,NaN,0.566234499972779,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
380,1,NaN,0.398621900007129,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
381,0,NaN,0.319664700014982,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
382,1,NaN,0.483356999990065,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
383,0,NaN,0.302309799997602,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
384,1,NaN,0.467850100016221,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
385,1,NaN,0.244563199987169,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
386,1,NaN,0.35499510000227,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
387,0,NaN,0.407847900001798,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
388,1,NaN,0.377085499989334,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
389,0,NaN,0.349030399986077,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
390,0,NaN,0.317599699948914,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
391,0,NaN,0.276986099954229,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
392,0,NaN,0.353513399953954,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
393,1,NaN,0.463498500001151,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
394,1,NaN,0.251591399952304,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
395,0,NaN,0.228427800000645,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
396,0,NaN,0.340382800030056,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
397,1,NaN,0.299192900012713,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
398,0,NaN,0.177817700023297,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
399,0,NaN,0.228934500017203,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
400,0,NaN,0.19313140003942,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
401,0,NaN,0.279240600008052,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
402,0,NaN,0.177096100000199,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
403,0,NaN,0.181349699967541,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
404,1,NaN,0.134234700002708,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
405,1,NaN,0.240368700004183,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
406,1,NaN,0.0555543000227772,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
407,0,NaN,0.0596927999868058,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
408,1,NaN,0.558535499963909,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
409,0,NaN,0.22065900004236,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
410,0,NaN,0.105752700008452,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
411,1,NaN,0.0550977000384592,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
412,0,NaN,0.233821300033014,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
413,0,NaN,0.215274899965152,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
414,0,NaN,0.450782399973832,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
415,0,NaN,0.283187200024258,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
416,1,NaN,0.570115500013344,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
417,0,NaN,0.219855699979234,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
418,0,NaN,0.127314699988347,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
419,1,NaN,0.451115000003483,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
420,1,NaN,0.39197450003121,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
421,0,NaN,0.0910781000275165,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
422,0,NaN,0.335454399988521,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
423,0,NaN,0.502929899957962,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
424,0,NaN,0.336908400000539,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
425,1,NaN,0.38172249996569,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
426,0,NaN,0.146375500014983,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
427,0,NaN,0.179635899956338,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
428,0,NaN,0.244087400031276,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
429,1,NaN,0.119234399986453,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
430,0,NaN,0.232228500011843,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
431,0,NaN,0.248968400002923,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
432,1,NaN,9.32000111788511e-05,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
433,0,NaN,0.219061200041324,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
434,0,NaN,0.259396800014656,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
435,0,NaN,0.220199099974707,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
436,1,NaN,0.09761289996095,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
437,1,NaN,0.201811900013126,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
438,0,NaN,0.00134320004144683,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
439,0,NaN,0.095148499996867,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
440,1,NaN,0.239499000017531,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
441,0,NaN,0.986987299984321,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
442,0,NaN,0.457714000018314,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
443,0,NaN,0.0025267000310123,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
444,0,NaN,0.117604899976868,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
445,0,NaN,0.490498700004537,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
446,1,NaN,0.550247300008778,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
447,0,NaN,0.352078699972481,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
448,1,NaN,0.469511099974625,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
449,1,NaN,0.258833900035825,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
450,1,NaN,0.29534589999821,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
451,0,NaN,0.236778799968306,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
452,0,NaN,0.130915999994613,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
453,1,NaN,0.431750999996439,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
454,0,NaN,0.322798900015187,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
455,0,NaN,0.342911800020374,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
456,1,NaN,0.44573469995521,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
457,0,NaN,0.231837300001644,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
458,1,NaN,0.31684949999908,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
459,0,NaN,0.298509399988689,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
460,0,NaN,0.275237700028811,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
461,1,NaN,0.474599700013641,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
462,0,NaN,0.296195600007195,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
463,1,NaN,0.353258399991319,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
464,0,NaN,0.279142200015485,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
465,0,NaN,0.286390299967024,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
466,1,NaN,0.314232100034133,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
467,1,NaN,0.302158000005875,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
468,0,NaN,0.666274600022007,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
469,1,NaN,0.776262399973348,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
470,0,NaN,0.405416099994909,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
471,1,NaN,0.52861739997752,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
472,0,NaN,0.262434200034477,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
473,0,NaN,0.5043272000039,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
474,0,NaN,0.711069600016344,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
475,0,NaN,0.548419900005683,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
476,1,NaN,0.215653999999631,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
477,1,NaN,0.254001500026789,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
478,0,NaN,0.322157400019933,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
479,0,NaN,0.263994299981277,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
480,0,NaN,0.203572700032964,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
