trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
89,1,3,0.330872199992882,0.326362199994037,1,SHINEd_f06_022_mask.tif,22,f06,999
90,1,3,0.406180400023004,0.288201899995329,1,SHINEd_m31_022_mask.tif,22,m31,999
91,1,3,0.168959500006167,0.262835300003644,1,SHINEd_m31_000_mask.tif,0,m31,999
92,0,3,0.705846199998632,0.237982899998315,1,SHINEd_m08_133_mask.tif,133,m08,999
93,0,3,0.282787000003736,0.27027390000876,1,SHINEd_f06_111_mask.tif,111,f06,999
94,0,1,0.377803600014886,0.196642800001428,1,SHINEd_m31_066_mask.tif,66,m31,999
95,1,1,0.231069599976763,0.420407300000079,1,SHINEd_m08_044_mask.tif,44,m08,999
96,0,3,0.430062300001737,0.246246800001245,1,SHINEd_m31_199_mask.tif,199,m31,999
97,0,3,0.481533900019713,0.265670300024794,1,SHINEd_f24_199_mask.tif,199,f24,999
98,0,3,0.000463200005469844,0.0722071999916807,1,SHINEd_f24_155_mask.tif,155,f24,999
99,888,3,1.99960629999987,0.713553300010972,0,SHINEd_m31_133_mask.tif,133,m31,999
100,1,1,0.160398000007262,0.229492000013124,1,SHINEd_m31_088_mask.tif,88,m31,999
101,0,3,0.482278400013456,0.629321500018705,1,SHINEd_m08_199_mask.tif,199,m08,999
102,1,2,0.316636900010053,0.276066299993545,1,SHINEd_f06_044_mask.tif,44,f06,999
103,0,2,0.351751199981663,0.24544810000225,1,SHINEd_m31_111_mask.tif,111,m31,999
104,0,2,0.314255700010108,0.60559750001994,1,SHINEd_m08_088_mask.tif,88,m08,999
105,1,3,0.378469099989161,0.213400400010869,1,SHINEd_f06_044_mask.tif,44,f06,999
106,0,3,0.419178400014061,0.196266100014327,1,SHINEd_f06_111_mask.tif,111,f06,999
107,0,2,0.218376900011208,0.340194400021574,1,SHINEd_f06_155_mask.tif,155,f06,999
108,1,3,0.246245400019689,0.294747199979611,1,SHINEd_m31_066_mask.tif,66,m31,999
109,0,3,0.0894241000059992,0.274951300001703,1,SHINEd_f06_199_mask.tif,199,f06,999
110,1,3,0.240755600010743,0.308519199985312,1,SHINEd_f06_000_mask.tif,0,f06,999
111,0,3,0.0359922999923583,0.313635400001658,1,SHINEd_f24_155_mask.tif,155,f24,999
112,0,3,0.392614799988223,0.3498888000031,1,SHINEd_m08_133_mask.tif,133,m08,999
113,1,3,0.541950899991207,0.301418100018054,1,SHINEd_f24_066_mask.tif,66,f24,999
114,1,1,0.344802599982359,0.309144600003492,1,SHINEd_m08_111_mask.tif,111,m08,999
115,1,1,0.575240999984089,0.253679599991301,1,SHINEd_m31_088_mask.tif,88,m31,999
116,0,2,0.423713399999542,0.44646519998787,1,SHINEd_f06_133_mask.tif,133,f06,999
117,1,3,0.305682600010186,0.357538799988106,1,SHINEd_f06_000_mask.tif,0,f06,999
118,1,1,0.286260299995774,0.693506799987517,1,SHINEd_m08_066_mask.tif,66,m08,999
119,0,3,0.304274800000712,0.30217419998371,1,SHINEd_m31_199_mask.tif,199,m31,999
120,1,1,0.216478199989069,0.261169000004884,1,SHINEd_f06_066_mask.tif,66,f06,999
121,1,3,0.271467300015502,0.251950699981535,1,SHINEd_f24_000_mask.tif,0,f24,999
122,0,1,0.494448300014483,0.268188699992606,1,SHINEd_m31_111_mask.tif,111,m31,999
123,0,1,0.589952900016215,0.303114499984076,1,SHINEd_f06_111_mask.tif,111,f06,999
124,1,2,0.000482800009194762,0.513762600021437,1,SHINEd_m08_022_mask.tif,22,m08,999
125,1,3,0.215246299980208,0.396475799992913,1,SHINEd_m31_000_mask.tif,0,m31,999
126,1,3,0.440447600005427,0.347621799999615,1,SHINEd_m08_066_mask.tif,66,m08,999
127,0,3,0.295451400015736,0.486116199987009,1,SHINEd_m08_199_mask.tif,199,m08,999
128,1,3,0.265099000011105,0.261759899993194,1,SHINEd_m31_022_mask.tif,22,m31,999
129,0,2,0.443620500009274,0.373094999988098,1,SHINEd_m08_066_mask.tif,66,m08,999
130,0,2,0.20016539999051,0.316339599987259,1,SHINEd_f24_111_mask.tif,111,f24,999
131,1,3,0.21532250000746,0.24780829998781,1,SHINEd_f24_022_mask.tif,22,f24,999
132,0,2,0.216450900014024,0.331930599990301,1,SHINEd_f06_088_mask.tif,88,f06,999
133,1,3,0.154772000008961,0.387902400019811,1,SHINEd_m08_000_mask.tif,0,m08,999
134,0,3,0.307045399997151,0.30149650000385,1,SHINEd_m08_155_mask.tif,155,m08,999
